created_date,borough,count
2021-03-17,BRONX,9
2021-03-17,BROOKLYN,28
2021-03-17,MANHATTAN,22
2021-03-17,QUEENS,12
2021-03-17,STATEN ISLAND,5
2021-03-18,BRONX,9
2021-03-18,BROOKLYN,17
2021-03-18,MANHATTAN,13
2021-03-18,QUEENS,6
2021-03-18,STATEN ISLAND,1
2021-03-19,BRONX,6
2021-03-19,BROOKLYN,18
2021-03-19,MANHATTAN,12
2021-03-19,QUEENS,7
2021-03-20,BRONX,6
2021-03-20,BROOKLYN,8
2021-03-20,MANHATTAN,11
2021-03-20,QUEENS,5
2021-03-21,BRONX,4
2021-03-21,BROOKLYN,22
2021-03-21,MANHATTAN,12
2021-03-21,QUEENS,9
2021-03-21,STATEN ISLAND,4
2021-03-22,BRONX,11
2021-03-22,BROOKLYN,21
2021-03-22,MANHATTAN,14
2021-03-22,QUEENS,18
2021-03-23,BRONX,11
2021-03-23,BROOKLYN,27
2021-03-23,MANHATTAN,21
2021-03-23,QUEENS,17
2021-03-23,STATEN ISLAND,6
2021-03-24,BRONX,16
2021-03-24,BROOKLYN,40
2021-03-24,MANHATTAN,18
2021-03-24,QUEENS,16
2021-03-24,STATEN ISLAND,4
2021-03-25,BRONX,11
2021-03-25,BROOKLYN,41
2021-03-25,MANHATTAN,20
2021-03-25,QUEENS,20
2021-03-25,STATEN ISLAND,2
2021-03-26,BRONX,16
2021-03-26,BROOKLYN,23
2021-03-26,MANHATTAN,11
2021-03-26,QUEENS,9
2021-03-26,STATEN ISLAND,4
2021-03-27,BRONX,8
2021-03-27,BROOKLYN,20
2021-03-27,MANHATTAN,16
2021-03-27,QUEENS,6
2021-03-27,STATEN ISLAND,3
2021-03-28,BRONX,9
2021-03-28,BROOKLYN,14
2021-03-28,MANHATTAN,14
2021-03-28,QUEENS,4
2021-03-28,STATEN ISLAND,1
2021-03-29,BRONX,9
2021-03-29,BROOKLYN,30
2021-03-29,MANHATTAN,13
2021-03-29,QUEENS,9
2021-03-29,STATEN ISLAND,2
2021-03-30,BRONX,9
2021-03-30,BROOKLYN,42
2021-03-30,MANHATTAN,20
2021-03-30,QUEENS,4
2021-03-30,STATEN ISLAND,2
2021-03-31,BRONX,7
2021-03-31,BROOKLYN,32
2021-03-31,MANHATTAN,10
2021-03-31,QUEENS,13
2021-03-31,STATEN ISLAND,6
2021-04-01,BRONX,12
2021-04-01,BROOKLYN,33
2021-04-01,MANHATTAN,20
2021-04-01,QUEENS,9
2021-04-01,STATEN ISLAND,1
2021-04-02,BRONX,14
2021-04-02,BROOKLYN,20
2021-04-02,MANHATTAN,19
2021-04-02,QUEENS,7
2021-04-02,STATEN ISLAND,3
2021-04-03,BRONX,6
2021-04-03,BROOKLYN,19
2021-04-03,MANHATTAN,11
2021-04-03,QUEENS,9
2021-04-03,STATEN ISLAND,1
2021-04-04,BRONX,20
2021-04-04,BROOKLYN,27
2021-04-04,MANHATTAN,15
2021-04-04,QUEENS,7
2021-04-05,BRONX,11
2021-04-05,BROOKLYN,31
2021-04-05,MANHATTAN,24
2021-04-05,QUEENS,12
2021-04-05,STATEN ISLAND,2
2021-04-06,BRONX,12
2021-04-06,BROOKLYN,29
2021-04-06,MANHATTAN,25
2021-04-06,QUEENS,11
2021-04-06,STATEN ISLAND,1
2021-04-07,BRONX,7
2021-04-07,BROOKLYN,43
2021-04-07,MANHATTAN,31
2021-04-07,QUEENS,15
2021-04-07,STATEN ISLAND,1
2021-04-08,BRONX,23
2021-04-08,BROOKLYN,31
2021-04-08,MANHATTAN,15
2021-04-08,QUEENS,6
2021-04-09,BRONX,13
2021-04-09,BROOKLYN,27
2021-04-09,MANHATTAN,14
2021-04-09,QUEENS,8
2021-04-09,STATEN ISLAND,3
2021-04-10,BRONX,7
2021-04-10,BROOKLYN,37
2021-04-10,MANHATTAN,16
2021-04-10,QUEENS,10
2021-04-10,STATEN ISLAND,1
2021-04-11,BRONX,8
2021-04-11,BROOKLYN,21
2021-04-11,MANHATTAN,7
2021-04-11,QUEENS,4
2021-04-11,STATEN ISLAND,2
2021-04-12,BRONX,13
2021-04-12,BROOKLYN,31
2021-04-12,MANHATTAN,22
2021-04-12,QUEENS,11
2021-04-12,STATEN ISLAND,1
2021-04-13,BRONX,13
2021-04-13,BROOKLYN,26
2021-04-13,MANHATTAN,21
2021-04-13,QUEENS,10
2021-04-13,STATEN ISLAND,5
2021-04-14,BRONX,15
2021-04-14,BROOKLYN,23
2021-04-14,MANHATTAN,26
2021-04-14,QUEENS,17
2021-04-15,BRONX,15
2021-04-15,BROOKLYN,32
2021-04-15,MANHATTAN,16
2021-04-15,QUEENS,12
2021-04-15,STATEN ISLAND,3
2021-04-16,BRONX,10
2021-04-16,BROOKLYN,33
2021-04-16,MANHATTAN,17
2021-04-16,QUEENS,7
2021-04-16,STATEN ISLAND,2
2021-04-17,BRONX,21
2021-04-17,BROOKLYN,22
2021-04-17,MANHATTAN,10
2021-04-17,QUEENS,4
2021-04-18,BRONX,11
2021-04-18,BROOKLYN,32
2021-04-18,MANHATTAN,13
2021-04-18,QUEENS,6
2021-04-18,STATEN ISLAND,1
2021-04-19,BRONX,19
2021-04-19,BROOKLYN,47
2021-04-19,MANHATTAN,32
2021-04-19,QUEENS,15
2021-04-19,STATEN ISLAND,5
2021-04-20,BRONX,18
2021-04-20,BROOKLYN,26
2021-04-20,MANHATTAN,20
2021-04-20,QUEENS,8
2021-04-20,STATEN ISLAND,4
2021-04-21,BRONX,12
2021-04-21,BROOKLYN,24
2021-04-21,MANHATTAN,20
2021-04-21,QUEENS,16
2021-04-21,STATEN ISLAND,3
2021-04-22,BRONX,10
2021-04-22,BROOKLYN,25
2021-04-22,MANHATTAN,7
2021-04-22,QUEENS,8
2021-04-22,STATEN ISLAND,4
2021-04-23,BRONX,11
2021-04-23,BROOKLYN,18
2021-04-23,MANHATTAN,13
2021-04-23,QUEENS,7
2021-04-23,STATEN ISLAND,2
2021-04-24,BRONX,9
2021-04-24,BROOKLYN,16
2021-04-24,MANHATTAN,14
2021-04-24,QUEENS,5
2021-04-24,STATEN ISLAND,1
2021-04-25,BRONX,14
2021-04-25,BROOKLYN,17
2021-04-25,MANHATTAN,19
2021-04-25,QUEENS,9
2021-04-25,STATEN ISLAND,1
2021-04-26,BRONX,15
2021-04-26,BROOKLYN,15
2021-04-26,MANHATTAN,19
2021-04-26,QUEENS,6
2021-04-26,STATEN ISLAND,1
2021-04-27,BRONX,18
2021-04-27,BROOKLYN,19
2021-04-27,MANHATTAN,19
2021-04-27,QUEENS,11
2021-04-27,STATEN ISLAND,4
2021-04-28,BRONX,15
2021-04-28,BROOKLYN,36
2021-04-28,MANHATTAN,13
2021-04-28,QUEENS,14
2021-04-28,STATEN ISLAND,4
2021-04-29,BRONX,19
2021-04-29,BROOKLYN,37
2021-04-29,MANHATTAN,15
2021-04-29,QUEENS,19
2021-04-30,BRONX,10
2021-04-30,BROOKLYN,27
2021-04-30,MANHATTAN,10
2021-04-30,QUEENS,13
2021-05-01,BRONX,12
2021-05-01,BROOKLYN,16
2021-05-01,MANHATTAN,7
2021-05-01,QUEENS,8
2021-05-02,BRONX,12
2021-05-02,BROOKLYN,23
2021-05-02,MANHATTAN,7
2021-05-02,QUEENS,8
2021-05-03,BRONX,13
2021-05-03,BROOKLYN,40
2021-05-03,MANHATTAN,15
2021-05-03,QUEENS,17
2021-05-03,STATEN ISLAND,4
2021-05-04,BRONX,12
2021-05-04,BROOKLYN,40
2021-05-04,MANHATTAN,27
2021-05-04,QUEENS,12
2021-05-04,STATEN ISLAND,1
2021-05-05,BRONX,10
2021-05-05,BROOKLYN,35
2021-05-05,MANHATTAN,24
2021-05-05,QUEENS,7
2021-05-05,STATEN ISLAND,1
2021-05-06,BRONX,21
2021-05-06,BROOKLYN,32
2021-05-06,MANHATTAN,25
2021-05-06,QUEENS,10
2021-05-06,STATEN ISLAND,3
2021-05-07,BRONX,21
2021-05-07,BROOKLYN,35
2021-05-07,MANHATTAN,20
2021-05-07,QUEENS,9
2021-05-07,STATEN ISLAND,2
2021-05-08,BRONX,5
2021-05-08,BROOKLYN,23
2021-05-08,MANHATTAN,21
2021-05-08,QUEENS,4
2021-05-08,STATEN ISLAND,1
2021-05-09,BRONX,5
2021-05-09,BROOKLYN,22
2021-05-09,MANHATTAN,9
2021-05-09,QUEENS,4
2021-05-09,STATEN ISLAND,2
2021-05-10,BRONX,21
2021-05-10,BROOKLYN,43
2021-05-10,MANHATTAN,25
2021-05-10,QUEENS,12
2021-05-10,STATEN ISLAND,1
2021-05-11,BRONX,22
2021-05-11,BROOKLYN,34
2021-05-11,MANHATTAN,41
2021-05-11,QUEENS,11
2021-05-12,BRONX,13
2021-05-12,BROOKLYN,35
2021-05-12,MANHATTAN,17
2021-05-12,QUEENS,16
2021-05-12,STATEN ISLAND,2
2021-05-13,BRONX,21
2021-05-13,BROOKLYN,41
2021-05-13,MANHATTAN,18
2021-05-13,QUEENS,8
2021-05-13,STATEN ISLAND,2
2021-05-14,BRONX,16
2021-05-14,BROOKLYN,29
2021-05-14,MANHATTAN,12
2021-05-14,QUEENS,11
2021-05-15,BRONX,14
2021-05-15,BROOKLYN,18
2021-05-15,MANHATTAN,6
2021-05-15,QUEENS,7
2021-05-16,BRONX,4
2021-05-16,BROOKLYN,35
2021-05-16,MANHATTAN,13
2021-05-16,QUEENS,9
2021-05-16,STATEN ISLAND,4
2021-05-17,BRONX,14
2021-05-17,BROOKLYN,32
2021-05-17,MANHATTAN,16
2021-05-17,QUEENS,11
2021-05-17,STATEN ISLAND,5
2021-05-18,BRONX,13
2021-05-18,BROOKLYN,33
2021-05-18,MANHATTAN,30
2021-05-18,QUEENS,15
2021-05-18,STATEN ISLAND,3
2021-05-19,BRONX,14
2021-05-19,BROOKLYN,30
2021-05-19,MANHATTAN,33
2021-05-19,QUEENS,20
2021-05-19,STATEN ISLAND,6
2021-05-20,BRONX,19
2021-05-20,BROOKLYN,36
2021-05-20,MANHATTAN,14
2021-05-20,QUEENS,8
2021-05-20,STATEN ISLAND,2
2021-05-21,BRONX,11
2021-05-21,BROOKLYN,36
2021-05-21,MANHATTAN,19
2021-05-21,QUEENS,10
2021-05-21,STATEN ISLAND,2
2021-05-22,BRONX,9
2021-05-22,BROOKLYN,18
2021-05-22,MANHATTAN,11
2021-05-22,QUEENS,14
2021-05-22,STATEN ISLAND,1
2021-05-23,BRONX,6
2021-05-23,BROOKLYN,16
2021-05-23,MANHATTAN,19
2021-05-23,QUEENS,7
2021-05-23,STATEN ISLAND,2
2021-05-24,BRONX,17
2021-05-24,BROOKLYN,36
2021-05-24,MANHATTAN,29
2021-05-24,QUEENS,13
2021-05-24,STATEN ISLAND,3
2021-05-25,BRONX,27
2021-05-25,BROOKLYN,36
2021-05-25,MANHATTAN,27
2021-05-25,QUEENS,9
2021-05-25,STATEN ISLAND,5
2021-05-26,BRONX,14
2021-05-26,BROOKLYN,41
2021-05-26,MANHATTAN,18
2021-05-26,QUEENS,15
2021-05-27,BRONX,15
2021-05-27,BROOKLYN,34
2021-05-27,MANHATTAN,38
2021-05-27,QUEENS,6
2021-05-27,STATEN ISLAND,1
2021-05-28,BRONX,13
2021-05-28,BROOKLYN,24
2021-05-28,MANHATTAN,17
2021-05-28,QUEENS,8
2021-05-28,STATEN ISLAND,3
2021-05-29,BRONX,9
2021-05-29,BROOKLYN,9
2021-05-29,MANHATTAN,9
2021-05-29,QUEENS,8
2021-05-30,BRONX,11
2021-05-30,BROOKLYN,8
2021-05-30,MANHATTAN,13
2021-05-30,QUEENS,6
2021-05-31,BRONX,13
2021-05-31,BROOKLYN,27
2021-05-31,MANHATTAN,22
2021-05-31,QUEENS,13
2021-05-31,STATEN ISLAND,2
2021-06-01,BRONX,20
2021-06-01,BROOKLYN,40
2021-06-01,MANHATTAN,21
2021-06-01,QUEENS,12
2021-06-01,STATEN ISLAND,4
2021-06-02,BRONX,29
2021-06-02,BROOKLYN,62
2021-06-02,MANHATTAN,20
2021-06-02,QUEENS,13
2021-06-02,STATEN ISLAND,2
2021-06-03,BRONX,25
2021-06-03,BROOKLYN,46
2021-06-03,MANHATTAN,15
2021-06-03,QUEENS,15
2021-06-03,STATEN ISLAND,3
2021-06-04,BRONX,13
2021-06-04,BROOKLYN,31
2021-06-04,MANHATTAN,23
2021-06-04,QUEENS,16
2021-06-04,STATEN ISLAND,4
2021-06-05,BRONX,14
2021-06-05,BROOKLYN,25
2021-06-05,MANHATTAN,7
2021-06-05,QUEENS,11
2021-06-05,STATEN ISLAND,2
2021-06-06,BRONX,8
2021-06-06,BROOKLYN,27
2021-06-06,MANHATTAN,21
2021-06-06,QUEENS,12
2021-06-06,STATEN ISLAND,1
2021-06-07,BRONX,21
2021-06-07,BROOKLYN,43
2021-06-07,MANHATTAN,31
2021-06-07,QUEENS,28
2021-06-07,STATEN ISLAND,5
2021-06-08,BRONX,20
2021-06-08,BROOKLYN,46
2021-06-08,MANHATTAN,26
2021-06-08,QUEENS,15
2021-06-08,STATEN ISLAND,3
2021-06-09,BRONX,20
2021-06-09,BROOKLYN,21
2021-06-09,MANHATTAN,14
2021-06-09,QUEENS,12
2021-06-09,STATEN ISLAND,5
2021-06-10,BRONX,21
2021-06-10,BROOKLYN,29
2021-06-10,MANHATTAN,27
2021-06-10,QUEENS,17
2021-06-10,STATEN ISLAND,1
2021-06-11,BRONX,10
2021-06-11,BROOKLYN,48
2021-06-11,MANHATTAN,22
2021-06-11,QUEENS,10
2021-06-11,STATEN ISLAND,7
2021-06-12,BRONX,11
2021-06-12,BROOKLYN,31
2021-06-12,MANHATTAN,12
2021-06-12,QUEENS,6
2021-06-12,STATEN ISLAND,5
2021-06-13,BRONX,10
2021-06-13,BROOKLYN,23
2021-06-13,MANHATTAN,12
2021-06-13,QUEENS,8
2021-06-13,STATEN ISLAND,4
2021-06-14,BRONX,12
2021-06-14,BROOKLYN,33
2021-06-14,MANHATTAN,29
2021-06-14,QUEENS,13
2021-06-14,STATEN ISLAND,1
2021-06-15,BRONX,12
2021-06-15,BROOKLYN,42
2021-06-15,MANHATTAN,41
2021-06-15,QUEENS,8
2021-06-15,STATEN ISLAND,1
2021-06-16,BRONX,12
2021-06-16,BROOKLYN,48
2021-06-16,MANHATTAN,30
2021-06-16,QUEENS,9
2021-06-16,STATEN ISLAND,5
2021-06-17,BRONX,16
2021-06-17,BROOKLYN,29
2021-06-17,MANHATTAN,26
2021-06-17,QUEENS,14
2021-06-17,STATEN ISLAND,2
2021-06-18,BRONX,24
2021-06-18,BROOKLYN,38
2021-06-18,MANHATTAN,30
2021-06-18,QUEENS,8
2021-06-18,STATEN ISLAND,7
2021-06-19,BRONX,7
2021-06-19,BROOKLYN,21
2021-06-19,MANHATTAN,12
2021-06-19,QUEENS,12
2021-06-19,STATEN ISLAND,1
2021-06-20,BRONX,6
2021-06-20,BROOKLYN,25
2021-06-20,MANHATTAN,8
2021-06-20,QUEENS,7
2021-06-21,BRONX,20
2021-06-21,BROOKLYN,38
2021-06-21,MANHATTAN,26
2021-06-21,QUEENS,20
2021-06-21,STATEN ISLAND,6
2021-06-22,BRONX,18
2021-06-22,BROOKLYN,45
2021-06-22,MANHATTAN,21
2021-06-22,QUEENS,13
2021-06-22,STATEN ISLAND,3
2021-06-23,BRONX,17
2021-06-23,BROOKLYN,33
2021-06-23,MANHATTAN,24
2021-06-23,QUEENS,14
2021-06-23,STATEN ISLAND,5
2021-06-24,BRONX,11
2021-06-24,BROOKLYN,57
2021-06-24,MANHATTAN,36
2021-06-24,QUEENS,8
2021-06-24,STATEN ISLAND,2
2021-06-25,BRONX,18
2021-06-25,BROOKLYN,30
2021-06-25,MANHATTAN,26
2021-06-25,QUEENS,7
2021-06-25,STATEN ISLAND,2
2021-06-26,BRONX,10
2021-06-26,BROOKLYN,27
2021-06-26,MANHATTAN,13
2021-06-26,QUEENS,12
2021-06-26,STATEN ISLAND,3
2021-06-27,BRONX,13
2021-06-27,BROOKLYN,16
2021-06-27,MANHATTAN,23
2021-06-27,QUEENS,8
2021-06-27,STATEN ISLAND,1
2021-06-28,BRONX,19
2021-06-28,BROOKLYN,33
2021-06-28,MANHATTAN,22
2021-06-28,QUEENS,23
2021-06-28,STATEN ISLAND,7
2021-06-29,BRONX,13
2021-06-29,BROOKLYN,36
2021-06-29,MANHATTAN,18
2021-06-29,QUEENS,17
2021-06-30,BRONX,14
2021-06-30,BROOKLYN,29
2021-06-30,MANHATTAN,9
2021-06-30,QUEENS,14
2021-06-30,STATEN ISLAND,3
2021-07-01,BRONX,15
2021-07-01,BROOKLYN,34
2021-07-01,MANHATTAN,18
2021-07-01,QUEENS,8
2021-07-01,STATEN ISLAND,3
2021-07-02,BRONX,5
2021-07-02,BROOKLYN,25
2021-07-02,MANHATTAN,23
2021-07-02,QUEENS,8
2021-07-03,BRONX,12
2021-07-03,BROOKLYN,16
2021-07-03,MANHATTAN,19
2021-07-03,QUEENS,7
2021-07-03,STATEN ISLAND,2
2021-07-04,BRONX,7
2021-07-04,BROOKLYN,18
2021-07-04,MANHATTAN,15
2021-07-04,QUEENS,3
2021-07-05,BRONX,14
2021-07-05,BROOKLYN,33
2021-07-05,MANHATTAN,22
2021-07-05,QUEENS,10
2021-07-06,BRONX,12
2021-07-06,BROOKLYN,30
2021-07-06,MANHATTAN,18
2021-07-06,QUEENS,6
2021-07-06,STATEN ISLAND,1
2021-07-07,BRONX,20
2021-07-07,BROOKLYN,29
2021-07-07,MANHATTAN,20
2021-07-07,QUEENS,11
2021-07-07,STATEN ISLAND,3
2021-07-08,BRONX,12
2021-07-08,BROOKLYN,29
2021-07-08,MANHATTAN,23
2021-07-08,QUEENS,25
2021-07-08,STATEN ISLAND,5
2021-07-09,BRONX,7
2021-07-09,BROOKLYN,26
2021-07-09,MANHATTAN,24
2021-07-09,QUEENS,16
2021-07-09,STATEN ISLAND,2
2021-07-10,BRONX,8
2021-07-10,BROOKLYN,26
2021-07-10,MANHATTAN,20
2021-07-10,QUEENS,13
2021-07-10,STATEN ISLAND,8
2021-07-11,BRONX,16
2021-07-11,BROOKLYN,23
2021-07-11,MANHATTAN,25
2021-07-11,QUEENS,9
2021-07-11,STATEN ISLAND,1
2021-07-12,BRONX,21
2021-07-12,BROOKLYN,42
2021-07-12,MANHATTAN,38
2021-07-12,QUEENS,18
2021-07-12,STATEN ISLAND,6
2021-07-13,BRONX,14
2021-07-13,BROOKLYN,38
2021-07-13,MANHATTAN,23
2021-07-13,QUEENS,21
2021-07-13,STATEN ISLAND,1
2021-07-14,BRONX,16
2021-07-14,BROOKLYN,38
2021-07-14,MANHATTAN,33
2021-07-14,QUEENS,16
2021-07-14,STATEN ISLAND,2
2021-07-15,BRONX,19
2021-07-15,BROOKLYN,35
2021-07-15,MANHATTAN,25
2021-07-15,QUEENS,13
2021-07-15,STATEN ISLAND,4
2021-07-16,BRONX,17
2021-07-16,BROOKLYN,30
2021-07-16,MANHATTAN,18
2021-07-16,QUEENS,13
2021-07-16,STATEN ISLAND,6
2021-07-17,BRONX,8
2021-07-17,BROOKLYN,18
2021-07-17,MANHATTAN,12
2021-07-17,QUEENS,6
2021-07-17,STATEN ISLAND,2
2021-07-18,BRONX,10
2021-07-18,BROOKLYN,24
2021-07-18,MANHATTAN,20
2021-07-18,QUEENS,9
2021-07-18,STATEN ISLAND,3
2021-07-19,BRONX,26
2021-07-19,BROOKLYN,58
2021-07-19,MANHATTAN,37
2021-07-19,QUEENS,21
2021-07-19,STATEN ISLAND,3
2021-07-20,BRONX,23
2021-07-20,BROOKLYN,54
2021-07-20,MANHATTAN,33
2021-07-20,QUEENS,13
2021-07-20,STATEN ISLAND,5
2021-07-21,BRONX,17
2021-07-21,BROOKLYN,39
2021-07-21,MANHATTAN,25
2021-07-21,QUEENS,31
2021-07-21,STATEN ISLAND,6
2021-07-22,BRONX,22
2021-07-22,BROOKLYN,31
2021-07-22,MANHATTAN,30
2021-07-22,QUEENS,15
2021-07-22,STATEN ISLAND,4
2021-07-23,BRONX,24
2021-07-23,BROOKLYN,35
2021-07-23,MANHATTAN,19
2021-07-23,QUEENS,17
2021-07-23,STATEN ISLAND,1
2021-07-24,BRONX,7
2021-07-24,BROOKLYN,18
2021-07-24,MANHATTAN,12
2021-07-24,QUEENS,8
2021-07-24,STATEN ISLAND,1
2021-07-25,BRONX,9
2021-07-25,BROOKLYN,33
2021-07-25,MANHATTAN,13
2021-07-25,QUEENS,5
2021-07-25,STATEN ISLAND,1
2021-07-26,BRONX,18
2021-07-26,BROOKLYN,47
2021-07-26,MANHATTAN,24
2021-07-26,QUEENS,12
2021-07-26,STATEN ISLAND,1
2021-07-27,BRONX,20
2021-07-27,BROOKLYN,39
2021-07-27,MANHATTAN,31
2021-07-27,QUEENS,19
2021-07-27,STATEN ISLAND,1
2021-07-28,BRONX,15
2021-07-28,BROOKLYN,40
2021-07-28,MANHATTAN,21
2021-07-28,QUEENS,13
2021-07-28,STATEN ISLAND,2
2021-07-29,BRONX,19
2021-07-29,BROOKLYN,46
2021-07-29,MANHATTAN,35
2021-07-29,QUEENS,15
2021-07-29,STATEN ISLAND,1
2021-07-30,BRONX,14
2021-07-30,BROOKLYN,31
2021-07-30,MANHATTAN,23
2021-07-30,QUEENS,12
2021-07-30,STATEN ISLAND,2
2021-07-31,BRONX,14
2021-07-31,BROOKLYN,27
2021-07-31,MANHATTAN,21
2021-07-31,QUEENS,8
2021-07-31,STATEN ISLAND,5
2021-08-01,BRONX,11
2021-08-01,BROOKLYN,24
2021-08-01,MANHATTAN,34
2021-08-01,QUEENS,13
2021-08-01,STATEN ISLAND,2
2021-08-02,BRONX,21
2021-08-02,BROOKLYN,41
2021-08-02,MANHATTAN,36
2021-08-02,QUEENS,14
2021-08-02,STATEN ISLAND,2
2021-08-03,BRONX,21
2021-08-03,BROOKLYN,31
2021-08-03,MANHATTAN,39
2021-08-03,QUEENS,25
2021-08-03,STATEN ISLAND,6
2021-08-04,BRONX,8
2021-08-04,BROOKLYN,37
2021-08-04,MANHATTAN,30
2021-08-04,QUEENS,9
2021-08-04,STATEN ISLAND,3
2021-08-05,BRONX,27
2021-08-05,BROOKLYN,35
2021-08-05,MANHATTAN,26
2021-08-05,QUEENS,16
2021-08-05,STATEN ISLAND,4
2021-08-06,BRONX,17
2021-08-06,BROOKLYN,35
2021-08-06,MANHATTAN,17
2021-08-06,QUEENS,6
2021-08-06,STATEN ISLAND,3
2021-08-07,BRONX,8
2021-08-07,BROOKLYN,29
2021-08-07,MANHATTAN,15
2021-08-07,QUEENS,7
2021-08-07,STATEN ISLAND,3
2021-08-08,BRONX,11
2021-08-08,BROOKLYN,21
2021-08-08,MANHATTAN,11
2021-08-08,QUEENS,8
2021-08-08,STATEN ISLAND,1
2021-08-09,BRONX,26
2021-08-09,BROOKLYN,33
2021-08-09,MANHATTAN,27
2021-08-09,QUEENS,18
2021-08-09,STATEN ISLAND,4
2021-08-10,BRONX,17
2021-08-10,BROOKLYN,35
2021-08-10,MANHATTAN,19
2021-08-10,QUEENS,15
2021-08-10,STATEN ISLAND,2
2021-08-11,BRONX,19
2021-08-11,BROOKLYN,33
2021-08-11,MANHATTAN,32
2021-08-11,QUEENS,6
2021-08-11,STATEN ISLAND,3
2021-08-12,BRONX,14
2021-08-12,BROOKLYN,39
2021-08-12,MANHATTAN,18
2021-08-12,QUEENS,18
2021-08-12,STATEN ISLAND,3
2021-08-13,BRONX,7
2021-08-13,BROOKLYN,32
2021-08-13,MANHATTAN,23
2021-08-13,QUEENS,7
2021-08-13,STATEN ISLAND,1
2021-08-14,BRONX,7
2021-08-14,BROOKLYN,15
2021-08-14,MANHATTAN,19
2021-08-14,QUEENS,12
2021-08-14,STATEN ISLAND,1
2021-08-15,BRONX,15
2021-08-15,BROOKLYN,18
2021-08-15,MANHATTAN,15
2021-08-15,QUEENS,7
2021-08-16,BRONX,23
2021-08-16,BROOKLYN,40
2021-08-16,MANHATTAN,31
2021-08-16,QUEENS,13
2021-08-17,BRONX,20
2021-08-17,BROOKLYN,40
2021-08-17,MANHATTAN,34
2021-08-17,QUEENS,21
2021-08-17,STATEN ISLAND,1
2021-08-18,BRONX,13
2021-08-18,BROOKLYN,21
2021-08-18,MANHATTAN,29
2021-08-18,QUEENS,9
2021-08-18,STATEN ISLAND,4
2021-08-19,BRONX,18
2021-08-19,BROOKLYN,28
2021-08-19,MANHATTAN,21
2021-08-19,QUEENS,10
2021-08-19,STATEN ISLAND,1
2021-08-20,BRONX,18
2021-08-20,BROOKLYN,23
2021-08-20,MANHATTAN,19
2021-08-20,QUEENS,7
2021-08-20,STATEN ISLAND,6
2021-08-21,BRONX,5
2021-08-21,BROOKLYN,30
2021-08-21,MANHATTAN,13
2021-08-21,QUEENS,6
2021-08-21,STATEN ISLAND,3
2021-08-22,BRONX,2
2021-08-22,BROOKLYN,8
2021-08-22,MANHATTAN,6
2021-08-22,QUEENS,2
2021-08-22,STATEN ISLAND,2
2021-08-23,BRONX,16
2021-08-23,BROOKLYN,33
2021-08-23,MANHATTAN,27
2021-08-23,QUEENS,7
2021-08-23,STATEN ISLAND,8
2021-08-24,BRONX,16
2021-08-24,BROOKLYN,37
2021-08-24,MANHATTAN,19
2021-08-24,QUEENS,12
2021-08-25,BRONX,14
2021-08-25,BROOKLYN,33
2021-08-25,MANHATTAN,26
2021-08-25,QUEENS,6
2021-08-25,STATEN ISLAND,4
2021-08-26,BRONX,18
2021-08-26,BROOKLYN,40
2021-08-26,MANHATTAN,25
2021-08-26,QUEENS,12
2021-08-26,STATEN ISLAND,2
2021-08-27,BRONX,10
2021-08-27,BROOKLYN,33
2021-08-27,MANHATTAN,18
2021-08-27,QUEENS,6
2021-08-27,STATEN ISLAND,2
2021-08-28,BRONX,11
2021-08-28,BROOKLYN,18
2021-08-28,MANHATTAN,9
2021-08-28,QUEENS,11
2021-08-28,STATEN ISLAND,1
2021-08-29,BRONX,10
2021-08-29,BROOKLYN,30
2021-08-29,MANHATTAN,11
2021-08-29,QUEENS,9
2021-08-29,STATEN ISLAND,2
2021-08-30,BRONX,16
2021-08-30,BROOKLYN,36
2021-08-30,MANHATTAN,32
2021-08-30,QUEENS,20
2021-08-30,STATEN ISLAND,1
2021-08-31,BRONX,16
2021-08-31,BROOKLYN,29
2021-08-31,MANHATTAN,18
2021-08-31,QUEENS,18
2021-08-31,STATEN ISLAND,5
2021-09-01,BRONX,12
2021-09-01,BROOKLYN,27
2021-09-01,MANHATTAN,19
2021-09-01,QUEENS,14
2021-09-01,STATEN ISLAND,2
2021-09-02,BRONX,12
2021-09-02,BROOKLYN,26
2021-09-02,MANHATTAN,20
2021-09-02,QUEENS,5
2021-09-03,BRONX,13
2021-09-03,BROOKLYN,12
2021-09-03,MANHATTAN,17
2021-09-03,QUEENS,8
2021-09-03,STATEN ISLAND,2
2021-09-04,BRONX,10
2021-09-04,BROOKLYN,14
2021-09-04,MANHATTAN,12
2021-09-04,QUEENS,3
2021-09-04,STATEN ISLAND,2
2021-09-05,BRONX,12
2021-09-05,BROOKLYN,23
2021-09-05,MANHATTAN,22
2021-09-05,QUEENS,6
2021-09-05,STATEN ISLAND,2
2021-09-06,BRONX,14
2021-09-06,BROOKLYN,19
2021-09-06,MANHATTAN,25
2021-09-06,QUEENS,8
2021-09-06,STATEN ISLAND,2
2021-09-07,BRONX,28
2021-09-07,BROOKLYN,31
2021-09-07,MANHATTAN,29
2021-09-07,QUEENS,10
2021-09-07,STATEN ISLAND,7
2021-09-08,BRONX,23
2021-09-08,BROOKLYN,41
2021-09-08,MANHATTAN,33
2021-09-08,QUEENS,7
2021-09-08,STATEN ISLAND,4
2021-09-09,BRONX,12
2021-09-09,BROOKLYN,37
2021-09-09,MANHATTAN,41
